baseline_modelName,target_isClose,period,GLOBAL_SEED,rmse,mae,r2,n_days,trading_days,skipped_trades,gap_skips,edge_skips,trade_rate,win_days,win_rate,compound_gross_return,total_return,annualized_return,cagr,sharpe_ratio,sortino_ratio,omega_ratio,max_drawdown,calmar_ratio,profit_factor,volatility,risk_free_rate,execution_threshold,max_gap
baseline_XGBM,True,validating,3000,68.46074772950327,47.839383204673034,0.893978935238555,757,189,0,0,0,0.24966974900924702,100,0.5291005291005291,0.1904543901326723,0.18674232314861872,0.05975200773789968,0.05993188754027923,0.6832949364374903,0.3524110832589058,1.303992653438712,0.1657890446538588,0.36040986823135623,1.303992653438712,0.09097859301773538,0.0,0.0,0.02
baseline_XGBM,True,testing,3000,400.22373453096947,290.7994836637088,-0.9040451987798381,751,36,0,0,0,0.047936085219707054,20,0.5555555555555556,0.05502923599510212,0.0557121035996434,0.018137565411217915,0.01812921276843582,0.4914579455655502,0.1228126804147496,1.4703386715568003,0.059230674152103556,0.3062191283631332,1.4703386715568003,0.03803853654240727,0.0,0.0,0.02
baseline_XGBM,True,training,40000,0.9442066577418643,0.26302687073689435,0.9999907463232827,3262,1753,0,0,0,0.5374003678724709,1265,0.7216200798630918,22060.387113670935,10.113231130922163,1.1655071232022203,1.1623158065757715,6.355609799534209,8.287853523385964,6.014676669845375,0.03595836919698537,32.412680253028064,6.014676669845375,0.12292756837276084,0.0,0.0,0.02
baseline_XGBM,True,validating,40000,71.5453873396239,51.28389426550114,0.8842097041447479,757,186,0,0,0,0.24570673712021135,90,0.4838709677419355,-0.04079701452902629,-0.029358285851819987,-0.013770158463774607,-0.013810149954024742,-0.10801973482358262,-0.05200334572275336,0.9591039006755155,0.18627758843858744,-0.07392278684300443,0.9591039006755155,0.09047576194525006,0.0,0.0,0.02
baseline_XGBM,True,testing,40000,402.68186073448305,293.81682398728776,-0.9275058592436232,751,30,0,0,0,0.03994673768308921,16,0.5333333333333333,-0.0017418294991381478,-0.0005258003562685909,-0.0005848139609014869,-0.0005845471275754965,-0.006171872973319212,-0.0011500531711445279,0.9951365709646732,0.057096460844033026,-0.01024256061157605,0.9951365709646732,0.02858673138109308,0.0,0.0,0.02
baseline_XGBM,True,training,500000,0.8076676995284144,0.10830385358986967,0.9999932291119077,3262,1752,0,0,0,0.5370938074800736,1264,0.7214611872146118,21184.590961094607,10.072829905088962,1.1587410998648235,1.15557262972376,6.322822092555395,8.162656136891574,5.942141749419812,0.03595836919698539,32.22451756688587,5.942141749419812,0.12307139471100559,0.0,0.0,0.02
baseline_XGBM,True,validating,500000,69.20585655031857,48.87427612465941,0.8916585655158102,757,202,0,0,0,0.2668428005284016,111,0.5495049504950495,0.16950103585134624,0.1683753137813867,0.053505791064952124,0.05366639458402234,0.632135674536888,0.3185707511128895,1.2625435319563216,0.10700425085727577,0.500034256922364,1.2625435319563216,0.08866919771497864,0.0,0.0,0.02
baseline_XGBM,True,testing,500000,400.6678560488957,290.42013561995464,-0.9082733170053565,751,38,0,0,0,0.05059920106524634,17,0.4473684210526316,-0.011641723100308865,-0.009609758354592879,-0.0039216174177445495,-0.003919831088927461,-0.08573865599472699,-0.021027456304288837,0.9398385743947932,0.06644151730497228,-0.05902359814788679,0.9398385743947932,0.037609399524342994,0.0,0.0,0.02
baseline_XGBM,False,training,10,1.1443100125961563,0.8017921017999258,0.07415423286505418,3262,2012,0,0,0,0.6167995095033721,1283,0.6376739562624254,2160.2343985919642,7.803466986099763,0.8097411168865882,0.8076932345048626,4.478302988926369,4.702700621196221,2.9014822485913214,0.08333336882360493,9.71688926437859,2.9014822485913214,0.1346141484001501,0.0,0.0,0.02
baseline_XGBM,False,validating,10,1.0374953726806544,0.706371225855983,0.005325724807968113,757,438,0,0,0,0.5785997357992074,245,0.5593607305936074,0.3749004078327596,0.3389261031755325,0.11180731724696358,0.11215198520507741,0.9670131843230063,0.6809138254308593,1.2598978940996501,0.14492624041880345,0.7714773868684248,1.2598978940996501,0.11667485888072764,0.0,0.0,0.02
baseline_XGBM,False,testing,10,0.9178538266763596,0.6963252034306531,0.0020520587553038983,751,359,0,0,0,0.4780292942743009,202,0.5626740947075209,0.47176418067072357,0.40095576687213497,0.13846203770895205,0.13839465907584048,1.3673170761819242,0.9525634656619482,1.3849815195630528,0.07613381350880272,1.818666783228228,1.3849815195630528,0.09839835325285486,0.0,0.0,0.02
baseline_XGBM,False,training,200,1.1735845361798907,0.8225135930993656,0.02617704821378175,3262,2285,0,0,0,0.7004904966278357,1356,0.5934354485776805,408.4926577689878,6.152902121939303,0.5914918583544355,0.5900809353549592,3.3099334823842685,3.2757699611237228,2.0437260003838604,0.13750764110352615,4.301519927238921,2.0437260003838604,0.1436075670186411,0.0,0.0,0.02
baseline_XGBM,False,validating,200,1.03948828966775,0.7083846661807931,0.0015007300994642758,757,415,0,0,0,0.5482166446499339,232,0.5590361445783133,0.34100718964865995,0.31202375747764377,0.10260745136463312,0.10292246592133458,0.9343571997184644,0.6607955524248905,1.2602735949766566,0.1130282770823267,0.9078033746360361,1.2602735949766566,0.1111678963003853,0.0,0.0,0.02
baseline_XGBM,False,testing,200,0.9188551135711747,0.6962393708109154,-0.00012645202169347947,751,356,0,0,0,0.474034620505992,205,0.5758426966292135,0.6006154816919536,0.48639511219129006,0.17097881421321404,0.17089446136328834,1.5802269229572026,1.0975075602592932,1.468830892065973,0.07379796368416677,2.316850027799578,1.468830892065973,0.10328335789503243,0.0,0.0,0.02
baseline_XGBM,False,training,3000,1.1621362241324766,0.8142942860469891,0.04508365660048552,3262,2253,0,0,0,0.690680564071122,1356,0.6018641810918774,784.8513994082833,6.806702282856265,0.6736874824788561,0.6720429671220676,3.650916606705569,3.6821724534368045,2.220951943794555,0.1358642907786121,4.958532360623111,2.220951943794555,0.144029491216188,0.0,0.0,0.02
baseline_XGBM,False,validating,3000,1.0394123575205285,0.7080156346886911,0.001646600765150441,757,443,0,0,0,0.5852047556142669,244,0.5507900677200903,0.39956106426298366,0.3567495949667788,0.11840645598953992,0.1187725322485933,1.0145555330740013,0.7708157574043853,1.279448543015465,0.09466673889141045,1.2507714681643427,1.279448543015465,0.11705563527526099,0.0,0.0,0.02
baseline_XGBM,False,testing,3000,0.9189231680732121,0.6959421296623407,-0.000274605146576512,751,345,0,0,0,0.459387483355526,201,0.5826086956521739,0.6248787342921893,0.49963173871288313,0.17690530048654618,0.17681780920901646,1.724332542618038,1.1997899504547713,1.5313416415430146,0.08326237975371717,2.1246726433932897,1.5313416415430146,0.09722760725917325,0.0,0.0,0.02
baseline_XGBM,False,training,40000,1.1503457828111134,0.806200834532762,0.06436155436920254,3262,2052,0,0,0,0.6290619251992643,1259,0.6135477582846004,711.3293511471243,6.694550847352404,0.6610349757261571,0.659426927617746,3.7876764664670364,3.8348227396898023,2.392783409877023,0.09746526174506631,6.782262355742544,2.392783409877023,0.1365416519916716,0.0,0.0,0.02
baseline_XGBM,False,validating,40000,1.0373851769754896,0.7078304226434085,0.005537008665414955,757,401,0,0,0,0.5297225891677675,229,0.571072319201995,0.6841523583723335,0.5367137327657576,0.18948994633312455,0.1900937335169568,1.765160693626268,1.4004865078891424,1.5599340863576736,0.0599296059037975,3.161875394897555,1.5599340863576736,0.10121925135639762,0.0,0.0,0.02
baseline_XGBM,False,testing,40000,0.9209766662429453,0.6976078137485396,-0.004750185318846301,751,318,0,0,0,0.4234354194407457,182,0.5723270440251572,0.4212015022163582,0.36407049415045833,0.12518517742896895,0.12512460837022954,1.3332358777943993,0.8700460244329158,1.4134009576079647,0.13144082924135359,0.9524070880525418,1.4134009576079647,0.09163029713627305,0.0,0.0,0.02
baseline_XGBM,False,training,500000,1.04834589081015,0.7253987791516456,0.2229294610987682,3262,1882,0,0,0,0.5769466584917229,1419,0.7539851222104145,81602.49439728472,11.42528605795436,1.3957710442909361,1.3917790195942064,7.1885747284999155,10.406145460172604,7.519402286134682,0.028757378006595686,48.53610242111806,7.51940228613468,0.12278374475951521,0.0,0.0,0.02
baseline_XGBM,False,validating,500000,1.0386443270136092,0.713085967097271,0.0031214390752560828,757,385,0,0,0,0.5085865257595773,210,0.5454545454545454,0.40739539260230173,0.3624183222447177,0.12048665611209453,0.12085950447361626,1.0297107059321076,0.7202972016508807,1.3186921957169462,0.15220555950439874,0.7916048303650332,1.3186921957169462,0.11716545372716504,0.0,0.0,0.02
baseline_XGBM,False,testing,500000,0.9196512167821767,0.6996520856087394,-0.0018602374394647292,751,328,0,0,0,0.4367509986684421,181,0.551829268292683,0.29898134725513303,0.2741753675272087,0.09174133344978763,0.0916975987514459,1.001199671093914,0.6702939671018862,1.2827078817189606,0.08763477897423562,1.0468598714302608,1.2827078817189606,0.09189001868127034,0.0,0.0,0.02
baseline_EAF,True,training,10,39.286662986529315,19.727472432766277,0.9839797057354676,3262,1778,0,0,0,0.5450643776824035,1122,0.6310461192350956,657.1994044923468,6.613521404614992,0.6509244053534904,0.6493453662981052,3.777705054485741,3.301962629081144,2.6072249568478503,0.3442957116170465,1.8905969008336099,2.607224956847851,0.13524502556356563,0.0,0.0,0.02
baseline_EAF,True,validating,10,82.2618691446503,53.768162675703834,0.8469243784071498,757,324,0,0,0,0.42800528401585203,192,0.5925925925925926,0.542513714939006,0.4473289166703063,0.1552078399385719,0.1556953803105059,1.5492602521368308,1.0394118059653972,1.5357407088293906,0.07899650106647355,1.9647432208164315,1.5357407088293906,0.0961185599777803,0.0,0.0,0.02
baseline_EAF,True,testing,10,100.79876568366127,70.77831494855818,0.8792236219403563,751,326,0,0,0,0.4340878828229028,165,0.5061349693251533,0.0333438605602141,0.046164159273071825,0.011066918910661805,0.011061840091967534,0.16353971062738148,0.10609661045198025,1.0422936363424302,0.1467503303668038,0.07541324699576443,1.0422936363424302,0.09472013526039058,0.0,0.0,0.02
baseline_EAF,True,training,200,0.005331219283747892,0.0016388369805241836,0.9999999997049923,3262,1752,0,0,0,0.5370938074800736,1263,0.7208904109589042,20660.475242590335,10.048113985076235,1.1545674899315541,1.15141309249708,6.294307547181137,8.003249205165924,5.869492297186068,0.036401836560890646,31.71728679129329,5.869492297186068,0.12332558319450462,0.0,0.0,0.02
baseline_EAF,True,validating,200,82.33210399574067,53.955991797907025,0.846662876127076,757,302,0,0,0,0.3989431968295905,175,0.5794701986754967,0.41952462071014796,0.3635133964801057,0.12369207000809057,0.12407537578641947,1.2910981819866687,0.8447253160066409,1.4526709916699407,0.07899650106647343,1.5657917545488125,1.4526709916699407,0.09372723647402573,0.0,0.0,0.02
baseline_EAF,True,testing,200,100.84260546091899,70.63669274300932,0.8791185420637245,751,326,0,0,0,0.4340878828229028,165,0.5061349693251533,0.0333438605602141,0.046164159273071825,0.011066918910661805,0.011061840091967534,0.16353971062738148,0.10609661045198025,1.0422936363424302,0.1467503303668038,0.07541324699576443,1.0422936363424302,0.09472013526039058,0.0,0.0,0.02
baseline_EAF,True,training,3000,66.52746796821803,45.14205380643825,0.954060930380619,3262,1429,0,0,0,0.43807480073574495,777,0.5437368789363191,5.7758075318364535,2.0258808158575876,0.15929621184276144,0.1589691791226333,1.1893772088413683,0.8095031790003435,1.3852309532024203,0.3710836082345465,0.429273102632108,1.3852309532024203,0.13158635707594063,0.0,0.0,0.02
baseline_EAF,True,validating,3000,76.48741276342217,50.08192998162978,0.8676607019163657,757,339,0,0,0,0.4478203434610304,189,0.5575221238938053,0.3465103549168076,0.31807926773533834,0.104111678810213,0.10443152650558218,0.9040108601151582,0.6119234583172486,1.2912459668482192,0.07899650106647314,1.3179277234393736,1.2912459668482192,0.11712952346672871,0.0,0.0,0.02
baseline_EAF,True,testing,3000,101.67614044591498,71.47648415394058,0.8771119428606363,751,326,0,0,0,0.4340878828229028,165,0.5061349693251533,0.0333438605602141,0.046164159273071825,0.011066918910661805,0.011061840091967534,0.16353971062738148,0.10609661045198025,1.0422936363424302,0.1467503303668038,0.07541324699576443,1.0422936363424302,0.09472013526039058,0.0,0.0,0.02
baseline_EAF,True,training,40000,45.33439876894738,25.761900470857604,0.9786677862252774,3262,1755,0,0,0,0.5380134886572655,1083,0.6170940170940171,294.88379481325626,5.813681394550941,0.5520369819256832,0.5507353406528139,3.305127395123584,2.7928161023474702,2.3106865542479493,0.364606144931202,1.5140638456048174,2.3106865542479493,0.13588753097941833,0.0,0.0,0.02
baseline_EAF,True,validating,40000,82.25126282782323,53.67885655109601,0.8469638490365374,757,316,0,0,0,0.41743725231175693,185,0.5854430379746836,0.47803519141754003,0.4041342600741048,0.13890335795743503,0.1393366538425107,1.424156678733817,0.9468298859368826,1.497510474665855,0.0789965010664734,1.7583482316584076,1.497510474665855,0.0944653546297985,0.0,0.0,0.02
baseline_EAF,True,testing,40000,101.73769525761787,71.60619857117594,0.8769631047769617,751,326,0,0,0,0.4340878828229028,165,0.5061349693251533,0.0333438605602141,0.046164159273071825,0.011066918910661805,0.011061840091967534,0.16353971062738148,0.10609661045198025,1.0422936363424302,0.1467503303668038,0.07541324699576443,1.0422936363424302,0.09472013526039058,0.0,0.0,0.02
baseline_EAF,True,training,500000,42.55822182110634,23.81277136507391,0.9812004629752129,3262,1790,0,0,0,0.5487431023911711,1099,0.6139664804469274,318.3234558204814,5.893213750516662,0.5612048498132582,0.5598779839845172,3.3070796973986987,2.816008345093024,2.2843071057577973,0.36460614493120214,1.5392084242550341,2.284307105757797,0.1376651830186248,0.0,0.0,0.02
baseline_EAF,True,validating,500000,77.907317357491,50.66808936901419,0.8627016286792539,757,355,0,0,0,0.46895640686922063,199,0.5605633802816902,0.29479866336775484,0.2786014054011815,0.08981138592794613,0.09008553053726898,0.7980321216389408,0.5388566116011777,1.2474563992009813,0.07899650106647357,1.136903340217209,1.2474563992009813,0.1162164463877846,0.0,0.0,0.02
baseline_EAF,True,testing,500000,101.43732570242955,71.45443266400008,0.8776885385958442,751,326,0,0,0,0.4340878828229028,165,0.5061349693251533,0.0333438605602141,0.046164159273071825,0.011066918910661805,0.011061840091967534,0.16353971062738148,0.10609661045198025,1.0422936363424302,0.1467503303668038,0.07541324699576443,1.0422936363424302,0.09472013526039058,0.0,0.0,0.02
baseline_EAF,False,training,10,1.5833252078530498,1.1627906104938475,-0.7725214590922684,3262,1445,0,0,0,0.4429797670141018,770,0.532871972318339,2.5668954784465385,1.3657835171790025,0.10323037297053883,0.10302351590826042,0.875752135826851,0.5907768938987287,1.2592376802046148,0.30676005855946753,0.3365182985532874,1.2592376802046148,0.1204806345134786,0.0,0.0,0.02
baseline_EAF,False,validating,10,1.417542816699826,0.998262789226991,-0.8568675233745047,757,437,0,0,0,0.5772787318361955,237,0.5423340961098398,0.34421030567477895,0.31381448220597197,0.10348348636363935,0.10380131492170164,0.9549132526546705,0.7147812838709788,1.2535421153164326,0.14492624041880345,0.7140424402412974,1.2535421153164326,0.1093990932893893,0.0,0.0,0.02
baseline_EAF,False,testing,10,0.9625893169008961,0.7327258387881918,-0.09759701089612038,751,377,0,0,0,0.5019973368841545,212,0.5623342175066313,0.4586917644652333,0.3932707869307619,0.13505887445458153,0.1349932480363043,1.287295926159113,0.9001397635373063,1.3561990520647862,0.07613381350880272,1.7739670224054362,1.3561990520647862,0.10251180868013471,0.0,0.0,0.02
baseline_EAF,False,training,200,1.5863740241769928,1.1651000219115197,-0.7793542882964042,3262,1475,0,0,0,0.45217657878602086,773,0.5240677966101694,1.4619349860352702,0.9993074700952767,0.07208044705238881,0.07193803073168481,0.6264665422723554,0.42083964929686934,1.1767991803559403,0.30676005855946736,0.2349733775344666,1.1767991803559403,0.12323039382084729,0.0,0.0,0.02
baseline_EAF,False,validating,200,1.4172235835099256,0.9987684448081225,-0.8560312777403398,757,426,0,0,0,0.5627476882430648,234,0.5492957746478874,0.5566517856404678,0.4590558769885261,0.15872184901343767,0.15922116915613738,1.4594993418612165,1.1621147944825436,1.4194343697487275,0.08940138106714486,1.7753847548980222,1.4194343697487275,0.104704732005599,0.0,0.0,0.02
baseline_EAF,False,testing,200,0.963577809756488,0.7326659797982152,-0.09985243564748036,751,364,0,0,0,0.48468708388814913,215,0.5906593406593407,0.6287201613354543,0.5038232880127116,0.1778381959182871,0.17775020937515706,1.6366049641794935,1.1160772515687631,1.480417216597998,0.07926268535960843,2.2436559537624734,1.480417216597998,0.1032987288864236,0.0,0.0,0.02
baseline_EAF,False,training,3000,1.5852504354032881,1.1641947286648493,-0.776834637244797,3262,1466,0,0,0,0.4494175352544451,772,0.5266030013642565,1.6035549543232595,1.0542907243589024,0.07672269964503897,0.07657078788290739,0.6641905834937651,0.44455287444850317,1.189256042067864,0.3067600585594675,0.25010654909027463,1.189256042067864,0.1226264781833669,0.0,0.0,0.02
baseline_EAF,False,validating,3000,1.4170078237393744,0.9982691718437723,-0.8554661920273035,757,447,0,0,0,0.5904887714663144,246,0.5503355704697986,0.5757090564080725,0.4724878744811156,0.16342499027173574,0.16394012534820646,1.4462455497567328,1.2017957857197892,1.4137848036744507,0.07514751375970521,2.1747225170257822,1.4137848036744507,0.10875601684785856,0.0,0.0,0.02
baseline_EAF,False,testing,3000,0.9632049877471047,0.7322079838951866,-0.09900150308347011,751,354,0,0,0,0.47137150466045274,210,0.5932203389830508,0.6225816032973592,0.49946130728158766,0.1763467389605906,0.17625954405680555,1.6533942941942417,1.1002411927736409,1.503176145510254,0.08326237975371717,2.1179641932191804,1.503176145510254,0.10136453181015162,0.0,0.0,0.02
baseline_EAF,False,training,40000,1.584431501993506,1.1638797051044398,-0.7749993014970975,3262,1455,0,0,0,0.4460453709380748,767,0.5271477663230241,1.8181800757732582,1.1314271094549861,0.08333190479185815,0.08316640857030522,0.7205108308341185,0.4840157036594398,1.2078924836137697,0.30676005855946753,0.2716517436565285,1.2078924836137697,0.12131168942591074,0.0,0.0,0.02
baseline_EAF,False,validating,40000,1.4162121080720809,0.9972348546264599,-0.8533829163329385,757,426,0,0,0,0.5627476882430648,238,0.5586854460093896,0.6246053766094912,0.5016102607477012,0.17532099956507574,0.17587638505408143,1.602630597863493,1.310495558404498,1.480576145646777,0.07514751375970555,2.3330246177629856,1.480576145646777,0.10419278409576355,0.0,0.0,0.02
baseline_EAF,False,testing,40000,0.9653345699700876,0.7335491137968257,-0.10386651384190859,751,344,0,0,0,0.4580559254327563,194,0.563953488372093,0.32551915502407347,0.29582806466404554,0.09917525487367329,0.09912781812145166,1.0245501953293132,0.6744026720968701,1.2908271516995482,0.13144082924135359,0.7545239591540177,1.2908271516995482,0.09688727373177711,0.0,0.0,0.02
baseline_EAF,False,training,500000,1.4983269173675826,1.110048794046329,-0.5873197236358967,3262,2205,0,0,0,0.6759656652360515,1146,0.5197278911564626,1.9351203781673645,1.2099465436221588,0.08673988689160073,0.08656735591348719,0.6522166180345135,0.5330000078076136,1.1538675233445272,0.5088148142488582,0.1704743739029123,1.153867523344527,0.143314755539671,0.0,0.0,0.02
baseline_EAF,False,validating,500000,1.2670337091133683,0.872278743259921,-0.4834909047018938,757,346,0,0,0,0.4570673712021136,197,0.569364161849711,0.31715159401506954,0.29226931482269514,0.0960387468941144,0.09633272661853343,0.9207495968611361,0.5929899006661422,1.3009478294828782,0.15778153240622378,0.6086817983669558,1.3009478294828782,0.10566869533786621,0.0,0.0,0.02
baseline_EAF,False,testing,500000,0.961978611241838,0.7324969539058064,-0.09620473267600116,751,352,0,0,0,0.46870838881491345,203,0.5767045454545454,0.42616702093965353,0.3692723849200603,0.1265027973339612,0.12644155566110626,1.2683787924899115,0.8477965006106629,1.3631040231910736,0.08763477897423562,1.4435227522072334,1.3631040231910736,0.09769187905329388,0.0,0.0,0.02
